dist,GT,highRes,ShighRes,Fmean,Fmedian,FSCmean,FSCmedian,FSCpam,FSCkml,RWGPS,SFmean,SFmedian,SFSCmean,SFSCmedian,SFSCpam,SFSCkml
655,31.80269997,31.842,31.81214666,24.55482125,28.24842693,29.88170982,31.69870112,31.661663,29.87164827,5.2,24.5827378,28.22234297,29.86281091,31.69428105,31.62172732,29.85152831
656,31.82133834,31.854,31.82853571,24.56616649,28.26806891,29.89004575,31.71041021,31.66343942,29.87830124,5.2,24.59432948,28.24035545,29.8691881,31.70754027,31.6240787,29.85800091
657,31.83997671,31.866,31.84439926,24.57640692,28.19203063,29.89802924,31.72402443,31.66490216,29.88643894,5.1,24.6058638,28.2580894,29.87526123,31.72040947,31.62617074,29.86421054
658,31.85861508,31.878,31.85972892,24.58538106,28.20797108,29.90566511,31.71990445,31.66605341,29.89162435,5.1,24.61708999,28.27544635,29.88102584,31.73289336,31.62800666,29.87015753
659,31.87725345,31.89,31.87451647,24.59294314,28.22391153,29.91294913,31.72896,31.6668955,29.90002076,5.1,24.62851868,28.29252971,29.88648029,31.7449277,31.62958969,29.87580008
660,31.89304987,31.898,31.88881576,24.6022661,28.23985214,29.91987957,31.73797902,31.66743085,29.90756752,5.1,24.63968368,28.30938669,29.89162311,31.75644448,31.63092309,29.88123114
661,31.90884628,31.906,31.9027382,24.60889297,28.24982734,29.92644889,31.7503344,31.667662,29.91390948,5,24.65052131,28.32635229,29.89645298,31.76745398,31.63201015,29.88646022
662,31.9246427,31.914,31.91627904,24.61583904,28.26300989,29.93265385,31.76690717,31.66759161,29.9200875,5,24.66102149,28.34316094,29.90096869,31.77798543,31.63285414,29.89130819
663,31.94043911,31.922,31.92943376,24.6298056,28.27486461,29.93849018,31.76871887,31.66722243,29.92260765,5,24.6715988,28.35997498,29.90516911,31.78808526,31.63345837,29.89589733
664,31.95623553,31.93,31.94219815,24.65314654,28.3032829,29.94403661,31.76226081,31.66655732,29.92572207,5,24.68240454,28.37644357,29.90905318,31.79775756,31.63382617,29.90021408
665,31.97203194,31.938,31.95456824,24.65931574,28.30449247,29.94972473,31.75544147,31.66559929,29.93216996,5,24.69306104,28.39243847,29.91261988,31.80704179,31.63396085,29.90419804
666,31.98782836,31.946,31.96654034,24.66611094,28.33861061,29.95448696,31.75140378,31.66435141,29.93537671,5,24.70341123,28.40799102,29.91586824,31.81598675,31.63386576,29.90793028
667,32.00362477,31.954,31.97811104,24.67182245,28.36249223,29.95886963,31.75603196,31.66281688,29.93993702,5,24.71320266,28.42245818,29.91879735,31.82455145,31.63354424,29.91141374
668,32.01942119,31.962,31.98927719,24.67814333,28.37107617,29.96286963,31.76049046,31.66099903,29.94375434,5,24.72291547,28.43621311,29.92140628,31.8326891,31.63299963,29.91455272
669,32.0352176,31.97,32.0000359,24.68465149,28.37966011,29.96648282,31.77923711,31.65890126,29.94730603,5,24.73274452,28.45086329,29.92369407,31.84042332,31.63223527,29.91741465
670,32.04423182,31.983,32.01034453,24.69081938,28.3816487,29.96982648,31.79935698,31.65652713,29.95150861,5,24.74243835,28.46518441,29.92565982,31.84773345,31.63125452,29.91991936
671,32.05324604,31.996,32.02015687,24.69729314,28.37022853,29.97355392,31.81911619,31.65388026,29.95340971,5,24.75200088,28.47921311,29.92730273,31.85477382,31.63006072,29.92222115
672,32.06226026,32.009,32.02947058,24.70284891,28.35880837,29.9776071,31.83850104,31.65096441,29.95469752,5,24.76140144,28.4932776,29.92862209,31.86158267,31.62865722,29.92410878
673,32.07127448,32.022,32.03828359,24.71860461,28.35865806,29.98033751,31.84845616,31.64778346,29.9553432,5,24.76991952,28.50681511,29.92961886,31.86815816,31.62704735,29.92580825
674,32.0802887,32.035,32.04659402,24.72233047,28.44786656,29.98263401,31.86555103,31.64434136,29.95678616,5,24.77777098,28.51989844,29.93029231,31.87450004,31.62523445,29.92718259
675,32.08930291,32.048,32.05440024,24.72488693,28.40652718,29.98524662,31.88233165,31.64064222,29.95758937,5,24.78579065,28.53293657,29.93064188,31.88060898,31.62322185,29.92823943
676,32.09831713,32.061,32.06170083,24.7293688,28.3881076,29.98738131,31.89877277,31.63669022,29.9588752,5,24.79323587,28.54547937,29.93066707,31.88645213,31.62101285,29.92905672
677,32.10733135,32.074,32.06849462,24.72232442,28.42236512,29.98834787,31.91092371,31.63248967,29.96057348,5,24.79987567,28.55753434,29.93036741,31.89193174,31.61861077,29.92958956
678,32.11634557,32.087,32.07478065,24.72631282,28.45691556,29.98886506,31.91423212,31.62804499,29.96161591,5,24.80643149,28.56911506,29.92974272,31.89705487,31.6160189,29.92972659
679,32.12535979,32.1,32.08055819,24.7291038,28.4654995,29.98969557,31.91705669,31.62336071,29.96248311,5,24.81214794,28.58013394,29.92878873,31.9018388,31.61324053,29.92953455
680,32.13110972,32.12,32.08592136,24.73747434,28.47408343,29.98853772,31.91935285,31.61844146,29.96011006,5,24.81660146,28.58970155,29.92750585,31.90638827,31.61027892,29.92901954
681,32.13685965,32.14,32.09082685,24.74008613,28.48266737,29.98697505,31.92115186,31.61329199,29.95931616,5,24.82065231,28.59870388,29.92589049,31.91070715,31.60713732,29.92822268
682,32.14260957,32.16,32.09526803,24.74207024,28.4845148,29.98566366,31.92294398,31.60791717,29.95582659,5,24.82446286,28.60730178,29.92394362,31.91479928,31.60381897,29.92707826
683,32.1483595,32.18,32.09923848,24.74329442,28.4847675,29.98392561,31.93467538,31.60232195,29.95385104,5,24.82813654,28.61553719,29.92166641,31.91866916,31.60032709,29.92558301
684,32.15410943,32.2,32.10273207,24.74431831,28.47814192,29.98176985,31.95053016,31.59651143,29.95171877,5,24.83112707,28.62289969,29.91905997,31.92232488,31.59666489,29.9237903
685,32.15985936,32.22,32.10574292,24.73401357,28.48366223,29.97918714,31.97205147,31.59049079,29.94725308,5,24.83356643,28.62951276,29.91612546,31.92586492,31.59283554,29.92159948
686,32.16560929,32.24,32.1082654,24.73655889,28.49714848,29.976183,31.98330293,31.58426532,29.94584201,5,24.83556038,28.63526733,29.91286402,31.92928897,31.5888422,29.91913143
687,32.17135921,32.26,32.11029414,24.73883905,28.51767734,29.97267693,31.9753481,31.57784046,29.94052949,5,24.83619194,28.64007859,29.90927687,31.9325967,31.58468803,29.91640281
688,32.17710914,32.28,32.11182403,24.73825515,28.52554044,29.96744469,31.96696407,31.5712217,29.93747798,5,24.83571043,28.64420113,29.90536095,31.93575711,31.58037614,29.91333291
689,32.18285907,32.3,32.11285021,24.73720695,28.58745591,29.96183608,31.95814672,31.56441469,29.93658658,5,24.83436421,28.64741715,29.901118,31.93870896,31.57590963,29.90987837
690,32.188609,32.297,32.11319703,24.77843373,28.65239935,29.95511541,31.94833079,31.55742517,29.93142548,5,24.83209577,28.65034545,29.89654987,31.9414033,31.57129158,29.90616933
691,32.19435893,32.294,32.11289939,24.77828908,28.67342086,29.94803828,31.94367804,31.55035798,29.92785977,5,24.82916421,28.65260055,29.89164972,31.94384404,31.56652504,29.90220099
692,32.20010885,32.291,32.11196325,24.77876267,28.74936994,29.94067661,31.93912274,31.54323044,29.92063568,5,24.8255754,28.65485277,29.88641218,31.94599131,31.56161304,29.89786951
693,32.20585878,32.288,32.11039478,24.77749119,28.74700997,29.93301915,31.9370903,31.53604284,29.91736358,5,24.82107371,28.65597398,29.8808301,31.94782144,31.55655859,29.89330466
694,32.21160871,32.285,32.10820029,24.77734253,28.76377886,29.92594412,31.92777804,31.52879564,29.90813898,5,24.8164141,28.65703285,29.87490024,31.94943269,31.55136468,29.888321
695,32.21735864,32.282,32.10538632,24.77599749,28.82185375,29.91841576,31.9315975,31.52148949,29.90412017,5,24.81080417,28.65747155,29.86863282,31.95071774,31.54603426,29.88306595
696,32.22310857,32.279,32.10195957,24.77651956,28.81636086,29.90976359,31.9281249,31.51412519,29.89431868,5,24.8040053,28.65605007,29.86203298,31.95168088,31.54057028,29.87750629
697,32.22885849,32.276,32.09792693,24.7777832,28.82912843,29.90075246,31.92773014,31.50670372,29.88992352,5,24.79685925,28.65464937,29.85508931,31.95241036,31.53497563,29.87165103
698,32.23460842,32.273,32.09329547,24.77635218,28.77165716,29.89145325,31.94131135,31.49922622,29.88016815,5,24.78931006,28.65262907,29.84781272,31.95282832,31.52925321,29.86539179
699,32.24035835,32.27,32.08807246,24.77619117,28.73609066,29.88188008,31.95913937,31.491694,29.8759502,5,24.78147326,28.65032393,29.84019754,31.95292505,31.52340587,29.85885854
700,32.22250805,32.245,32.08240364,24.77769375,28.73538853,29.87214924,31.97671283,31.48410855,29.8714927,5,24.77321002,28.64727745,29.83225455,31.95270023,31.51743647,29.85202457
701,32.20465775,32.22,32.07625906,24.77965323,28.73635964,29.86215317,31.99402761,31.47647152,29.86335763,5,24.7646618,28.64348091,29.82398297,31.95215357,31.5113478,29.84498856
702,32.18680745,32.195,32.0696381,24.78173905,28.80144166,29.85189512,32.00732756,31.46878472,29.85376619,5,24.7554266,28.638856,29.8153721,31.95132085,31.50514266,29.83753033
703,32.16895715,32.17,32.06254042,24.78227733,28.79871863,29.84137927,32.0095427,31.46105015,29.8463724,5,24.74577499,28.63386836,29.80643635,31.95018835,31.49882382,29.8297738
704,32.15110686,32.145,32.05496589,24.78339147,28.78932752,29.83061203,32.01144953,31.45326996,29.84155339,5,24.73589482,28.62849589,29.79718779,31.94872003,31.49239402,29.82164404
705,32.13325656,32.12,32.04691463,24.78514094,28.77642918,29.81958527,32.01303558,31.44544648,29.8338695,5,24.725768,28.62274567,29.78763382,31.94691069,31.48585598,29.81332578
706,32.11540626,32.095,32.03838701,24.78758356,28.74715088,29.8083078,32.0142886,31.43758221,29.82401969,5,24.7150959,28.61597239,29.77778568,31.94461803,31.47921226,29.80475634
707,32.09755596,32.07,32.02938362,24.79501351,28.71787258,29.79678166,32.01782731,31.42967981,29.81673093,5,24.70419842,28.6088819,29.76766253,31.94162105,31.47246504,29.79582166
708,32.07970566,32.045,32.0199053,24.79574257,28.69870428,29.78501422,32.02961621,31.42174212,29.81014408,5,24.69290352,28.60114264,29.75727577,31.93807237,31.46561643,29.78666451
709,32.06185536,32.02,32.00995314,24.7953318,28.72157551,29.77301093,32.02869564,31.41377214,29.80350465,5,24.68111058,28.59309082,29.74663861,31.93413474,31.45866848,29.77733569
710,32.04454474,32.007,31.9994775,24.79645912,28.74444686,29.76077068,32.03355615,31.40577304,29.79636517,5.1,24.66882161,28.58480828,29.73575937,31.92994804,31.45162315,29.76767244
711,32.02723411,31.994,31.98843662,24.75800771,28.64147138,29.74829673,32.01929242,31.39774817,29.78525549,5.1,24.65636249,28.57624389,29.7246497,31.92541645,31.44448235,29.75774977
712,32.00992349,31.981,31.97683259,24.76043869,28.62636132,29.73558789,32.01460191,31.38970103,29.77205407,5.1,24.6437445,28.5672987,29.71332492,31.92082431,31.43724791,29.74748243
713,31.99261286,31.968,31.96466771,24.76715417,28.61125126,29.72265096,31.99898979,31.3816353,29.76165076,5.1,24.63067593,28.55763896,29.70178661,31.91601639,31.42992157,29.7369594
714,31.97530224,31.955,31.95194445,24.77139957,28.59614121,29.70948126,31.9795824,31.37355484,29.75403726,5.2,24.61746482,28.54785427,29.69003742,31.91086855,31.42250502,29.72625632
715,31.95799162,31.942,31.9386655,24.76840993,28.58103115,29.69608184,31.96909922,31.36546365,29.74213938,5.2,24.60411326,28.53795134,29.67807913,31.90540044,31.41499987,29.71525805
716,31.94068099,31.929,31.92483372,24.77170405,28.56507204,29.68245455,31.94881452,31.35736593,29.73302693,5.2,24.59062633,28.52771883,29.6659102,31.89966583,31.40740764,29.70398553
717,31.92337037,31.916,31.91045217,24.77420982,28.55769558,29.66860169,31.93243415,31.34926603,29.71935081,5.2,24.57698891,28.51718828,29.65352903,31.89366693,31.3997298,29.69251372
718,31.90605974,31.903,31.8955241,24.77590693,28.56607812,29.65452564,31.92336696,31.34116847,29.70430633,5.3,24.56304226,28.50640815,29.64094928,31.88740791,31.39196772,29.6807538
719,31.88874912,31.89,31.88005296,24.77678182,28.5837834,29.64022252,31.91381704,31.33307795,29.6931362,5.3,24.54894222,28.49557168,29.62817238,31.88084427,31.38412271,29.66871747
720,31.87117417,31.88,31.86399142,24.7699373,28.56769211,29.6256981,31.89457976,31.32499933,29.68263968,5.3,24.53435369,28.48454496,29.61519978,31.87401358,31.376196,29.65639405
721,31.85359923,31.87,31.84746064,24.76882148,28.61899956,29.61096433,31.89005147,31.31693764,29.67239263,5.4,24.51964078,28.47349021,29.60203286,31.86698115,31.36818873,29.64387767
722,31.83602428,31.86,31.83047282,24.77059833,28.64415793,29.59602808,31.88510032,31.30889808,29.65499534,5.4,24.5049229,28.46225297,29.58867729,31.85973814,31.36010197,29.63102652
723,31.81844934,31.85,31.81304037,24.7698921,28.64018444,29.58089708,31.8908491,31.30088601,29.6424705,5.5,24.48985568,28.45091866,29.57513753,31.8522882,31.35193674,29.61796828
724,31.80087439,31.84,31.79517592,24.76747804,28.62724107,29.56558175,31.92133808,31.29290699,29.62889885,5.5,24.47469396,28.43961963,29.56141436,31.84465455,31.34369393,29.60469177
725,31.78329944,31.83,31.77689233,24.76540895,28.61873836,29.5500776,31.950021,31.28496671,29.6092888,5.5,24.45943407,28.428124,29.54751259,31.83689919,31.33537439,29.59120128
726,31.7657245,31.82,31.75820268,24.76554218,28.64168584,29.53464284,31.95587085,31.27707105,29.59591405,5.6,24.44418763,28.41711083,29.53343258,31.82902542,31.32697889,29.57741892
727,31.74814955,31.81,31.73912027,24.76126905,28.5981263,29.51900148,31.96173699,31.26922606,29.57352247,5.6,24.42879492,28.40635793,29.51917092,31.82103654,31.3185081,29.56349189
728,31.73057461,31.8,31.71965863,24.75591815,28.59750883,29.5031506,31.96764281,31.26143794,29.56843805,5.7,24.41331887,28.39513233,29.50473211,31.81293584,31.30996264,29.5493745
729,31.71299966,31.79,31.6998315,24.7510795,28.60716633,29.48708722,31.97366627,31.2537131,29.54760775,5.7,24.39814678,28.38340622,29.4901168,31.80472663,31.30134302,29.53497821
730,31.68463242,31.758,31.67971471,24.74522514,28.63212072,29.47081622,31.97965707,31.24605806,29.53366755,5.8,24.38285518,28.37138285,29.47532568,31.7964113,31.2926497,29.5203453
731,31.65626518,31.726,31.65921987,24.69997565,28.64130386,29.454338,31.9776455,31.23847957,29.52090274,5.8,24.36748357,28.35990509,29.46035955,31.78781391,31.28388304,29.50549053
732,31.62789794,31.694,31.63835343,24.69174728,28.62118082,29.43767177,31.96625185,31.2309845,29.50281823,5.9,24.3522806,28.34830799,29.44522326,31.77893753,31.27504335,29.49044619
733,31.5995307,31.662,31.61712203,24.67795048,28.6000056,29.42082242,31.93767143,31.22357991,29.48419534,5.9,24.33698388,28.33660121,29.42991729,31.76983507,31.26613084,29.47531776
734,31.57116347,31.63,31.59553253,24.66955683,28.57434535,29.40379576,31.90841033,31.21627304,29.47087265,6,24.3215914,28.3244164,29.41443836,31.7605895,31.25714565,29.45990656
735,31.54279623,31.598,31.57359197,24.6140178,28.57234438,29.38660056,31.87850975,31.20907129,29.44566842,6.1,24.30610459,28.31197298,29.39878755,31.75107088,31.24808783,29.44425744
736,31.51442899,31.566,31.55130762,24.60211329,28.56963062,29.3692349,31.8479815,31.20198221,29.43497752,6.1,24.29018794,28.29779069,29.38296612,31.74152266,31.23895739,29.42839436
737,31.48606175,31.534,31.52868694,24.55584412,28.56283246,29.35168904,31.81683748,31.19501354,29.41674343,6.2,24.274189,28.28315654,29.36697546,31.73195124,31.22975422,29.41238398
738,31.45769451,31.502,31.50573762,24.5459274,28.54346875,29.33401606,31.78628173,31.18806162,29.3994704,6.2,24.25812846,28.26824367,29.35081396,31.72259468,31.22047816,29.39613851
739,31.42932727,31.47,31.48246751,24.53598087,28.51443309,29.31618172,31.77645916,31.18101189,29.3831156,6.3,24.24199338,28.25293372,29.3344834,31.71324759,31.21112898,29.37976485
740,31.39928244,31.4445,31.45888471,24.483788,28.48539734,29.2981854,31.75543336,31.17386136,29.36723448,6.4,24.22583048,28.23697243,29.31798549,31.70381054,31.20170636,29.36311569
741,31.3692376,31.419,31.43502809,24.46374103,28.45636158,29.27988229,31.72290135,31.16660704,29.35542202,6.4,24.20945859,28.21911365,29.30132136,31.69428268,31.19220991,29.34637596
742,31.33919277,31.3935,31.41090766,24.45115215,28.43110492,29.26143354,31.6898427,31.15924603,29.33061734,6.5,24.19312417,28.20109763,29.28449292,31.6846976,31.18263918,29.3293941
743,31.30914794,31.368,31.38653363,24.44060202,28.40783242,29.24284601,31.65628003,31.15177548,29.31034193,6.5,24.17672721,28.18267471,29.26750212,31.67508318,31.17299363,29.3121942
744,31.27910311,31.3425,31.36191641,24.42949739,28.40220952,29.22412513,31.62227944,31.14419262,29.29294025,6.6,24.16028313,28.16395079,29.25035094,31.6653995,31.16327266,29.29475017
745,31.24905827,31.317,31.33706667,24.41816481,28.37686546,29.20528507,31.58786354,31.1364947,29.28294494,6.6,24.14379169,28.14562175,29.23304153,31.65589945,31.1534756,29.27721879
746,31.21901344,31.2915,31.31199528,24.40658749,28.35044536,29.18632507,31.55389786,31.12867905,29.25532711,6.7,24.12725079,28.12748665,29.21557604,31.64637057,31.1436017,29.25952447
747,31.18896861,31.266,31.28671332,24.34726287,28.32186308,29.16725397,31.52055019,31.12074306,29.24516434,6.8,24.11068889,28.10927126,29.1979566,31.63662012,31.13365015,29.24173862
748,31.15892377,31.2405,31.2612321,24.30546513,28.27865452,29.14806717,31.4868037,31.11268417,29.22306263,6.8,24.09409407,28.09055086,29.18018525,31.62655733,31.12362008,29.22377589
749,31.12887894,31.215,31.23556317,24.24803956,28.2240755,29.1287705,31.45794372,31.1044999,29.19663492,6.9,24.07750898,28.07183621,29.16226417,31.61608608,31.11351055,29.20561108
750,31.0965366,31.1895,31.20974373,24.20316418,28.19883069,29.10936912,31.43766881,31.09618779,29.18855375,6.9,24.06090338,28.05335236,29.14419558,31.60518942,31.10332054,29.18729584
751,31.06419426,31.164,31.18366208,24.18891745,28.17058291,29.0898642,31.417186,31.08774548,29.16030974,7,24.044306,28.03505994,29.12598177,31.5939702,31.09304898,29.16876161
752,31.03185191,31.1385,31.15732313,24.09784755,28.13046757,29.07026002,31.39650401,31.07917063,29.14718378,7.1,24.02769798,28.01688338,29.10762488,31.5824358,31.08269473,29.15004368
753,30.99950957,31.113,31.13073196,24.04016686,28.06396344,29.05056609,31.3756317,31.07046099,29.11849888,7.2,24.01118646,27.99899662,29.08914596,31.5705937,31.07225661,29.13127756
754,30.96716723,31.0875,31.10389385,24.02463915,28.0462137,29.03078516,31.35457799,31.06161435,29.09163266,7.3,23.99440105,27.98132397,29.07054658,31.55845906,31.06173335,29.11225452
